district,subdistrict,community,rooms,halls,area_sqm,total_price_wan,unit_price,metro_distance_m,标题,关键词,est_transaction_price_wan,est_unit_price
南山,深圳湾,鸿威海怡湾畔花园,4.0,2.0,142.21,2268,159482,522.0,鸿威海怡湾143平全新毛坯4房，东南南北通透客厅出阳台看海景,"近地铁
新上
东南
民水民电",2041.2,143534
罗湖,翠竹,益田御龙天地华府二期,3.0,2.0,117.0,870,74358,,【益田假日广场 全新小区 住家舒适 楼下地铁商业直达,"西北
民水民电
电梯房
有钥匙",783.0,66922
罗湖,翠竹,益田御龙天地华府一期,3.0,2.0,115.0,950,82608,,12万平米商业综合体，业主诚心出售，格局好，景观好,"东北
民水民电
电梯房
有钥匙",855.0,74347
罗湖,翠竹,益田御龙天地华府一期,3.0,2.0,96.13,880,91542,,业主诚心卖，格局好，景观好，出证啦！,"西南
民水民电
电梯房
拎包入住",792.0,82388
罗湖,翠竹,益田御龙天地华府一期,4.0,2.0,155.0,1350,87096,,出证啦！出证啦！业主诚心卖，格局方正，全新毛坯,"新上
东北
民水民电
电梯房",1215.0,78386
罗湖,翠竹,益田御龙天地华府一期,3.0,2.0,103.0,800,77669,,12万平米商业综合，格局方正，业主诚心出售,"新上
西南
民水民电
电梯房",720.0,69902
罗湖,布心,金洲花园,2.0,2.0,70.22,260,37026,824.0,金洲花园南北通户型方正实用，礼文九年制 近公园,"近地铁
南北通
民水民电
拎包入住",234.0,33323
福田,景田,润丰园,3.0,2.0,90.25,538,59612,255.0,莲花山畔，润丰园，电梯三房，近地铁,"近地铁
新上
东南
民水民电",484.2,53651
南山,蛇口,半岛城邦花园一期,3.0,2.0,120.36,1660,137919,653.0,半岛城邦一期高层海景房 精装3加1房 诚意出售价格可谈,"近地铁
新上
西南
民水民电",1494.0,124127
罗湖,莲塘,祥和花园（一期）,2.0,2.0,72.51,260,35857,346.0,祥和花园可改三房，户型方正实用近地铁近商超，安静居家好位置,"近地铁
东北
民水民电
电梯房",234.0,32271
福田,香蜜湖,香荟雅苑,2.0,2.0,58.89,735,124808,84.0,香荟雅苑，2房，全新装修，带明德实-验中小,"近地铁
新上
北
民水民电",661.5,112327
罗湖,翠竹,花岗石宿舍,3.0,2.0,80.7,420,52044,386.0,花岗石3房，业主换房急卖，价格好谈，满五，带深中，有钥匙,"近地铁
南北通
民水民电
精装修",378.0,46840
盐田,盐田港,四季名门雅居,3.0,2.0,77.87,330,42378,732.0,精装修三房，四季公馆，采光好。,"近地铁
南
民水民电
电梯房",297.0,38140
南山,蛇口,南海玫瑰园（三期）,5.0,2.0,261.13,3680,140925,446.0,南海玫瑰花园三期 前排 复试 4房 保养好 看海景,"近地铁
新上
南
民水民电",3312.0,126832
南山,后海,漾日湾畔,3.0,2.0,107.92,1200,111193,347.0,地铁口南二外漾日湾畔三房业主诚心卖价格可以谈,"近地铁
新上
西南
民水民电",1080.0,100074
坪山,坪山中心区,心海城,3.0,2.0,88.88,220,24752,573.0,心海城，地铁口，看房方便，价格实惠,"近地铁
新上
南
民水民电",198.0,22277
宝安,新安,弘雅花园（三期雅豪轩）,5.0,2.0,264.0,1160,43939,316.0,户型方正 使用率高 通风采光好 近地铁 价格可谈,"近地铁
新上
南北通
民水民电",1044.0,39545
南山,后海,漾日湾畔,4.0,2.0,157.47,1850,117482,347.0,海德本部，阔绰大四房居住舒适,"近地铁
新上
南北通
民水民电",1665.0,105734
福田,香蜜湖,海德园,3.0,2.0,87.17,1300,149133,,香蜜湖次新豪宅  品质天花板  4号楼03户型  30楼以上,"南
民水民电
电梯房
有钥匙",1170.0,134220
南山,前海,深业云海湾,3.0,3.0,116.0,1298,111896,,前海自贸区次新房深业云海湾花园地铁东南向拎包入住前海湾桂湾,"新上
东
民水民电
电梯房",1168.2,100706
南山,前海,太子山庄,5.0,2.0,172.0,930,54069,562.0,太子山庄顶楼复式新装修诚心出售价格好谈,"近地铁
南
民水民电
电梯房",837.0,48662
龙岗,龙岗中心城,远洋新天地（二期）,3.0,2.0,89.0,300,33707,733.0,远洋新天地-地铁口-精装三房-户型方正-满五年急售-看房方便,"近地铁
南
民水民电
电梯房",270.0,30336
龙岗,龙岗中心城,吉祥里豪庭,5.0,2.0,187.24,845,45129,430.0,地铁口 吉祥里 顶楼复式 上下3层使用超50平带100平露台,"近地铁
新上
东南
民水民电",760.5,40616
盐田,沙头角,鹏瑞北区尚府,3.0,2.0,117.61,580,49315,,沙头角次新房，鹏瑞尚府,"新上
南北通
民水民电
电梯房",522.0,44384
坪山,坪山中心区,心海城,3.0,2.0,89.0,215,24157,573.0,心海城，居住舒适，配套成熟，税费少，欢迎咨询,"近地铁
新上
南
民水民电",193.5,21741
南山,蛇口,招商桃花园二期,2.0,2.0,70.74,650,91885,579.0,招商桃花园，朝南2房，中层业主急卖,"近地铁
新上
南
民水民电",585.0,82696
南山,南山中心区,鸿瑞花园一期,4.0,2.0,96.0,850,88541,306.0,鸿瑞花园复式房业主急售,"近地铁
新上
东西通
民水民电",765.0,79687
罗湖,翠竹,益田御龙天地华府一期,3.0,2.0,95.0,698,73473,,罗湖准新房 翠竹外国教學 满二年 看房 探底价私信帮您置好物,"新上
东南
民水民电
电梯房",628.2,66126
福田,上下沙,中洲湾,4.0,2.0,166.0,1600,96385,,南向，看一线深圳湾海景,"新上
南
民水民电
电梯房",1440.0,86746
罗湖,莲塘,曦龙山庄（一期）,3.0,2.0,142.26,568,39926,411.0,口岸物业还价就卖带固定车位的小高层电梯房，原深圳十大明星住宅,"近地铁
新上
南北通
民水民电",511.2,35933
盐田,盐田港,山海四季城,3.0,2.0,75.74,325,42909,,高层！2019次新房（山海四季花园）高层景观好，景观好谈,"新上
东南
民水民电
电梯房",292.5,38618
龙岗,龙岗中心城,中粮祥云广场,1.0,1.0,48.8,100,20491,225.0,龙岗爱联地铁口精装次新房户型通风视野采光好交通购物方便,"近地铁
南
民水民电
电梯房",90.0,18442
罗湖,翠竹,益田御龙天地华府一期,3.0,2.0,104.0,884,85000,,我们出证啦！格局方正，东南向，看东湖水，价格好商量,"新上
东南
民水民电
电梯房",795.6,76500
南山,蛇口,半山海景.兰溪谷一期,4.0,2.0,157.28,1700,108087,633.0,兰溪谷中间楼层，精装修4房2卫，看房约我,"近地铁
南
民水民电
电梯房",1530.0,97278
南山,蛇口,花园城一期,2.0,2.0,75.93,588,77439,322.0,花园城一期，2房，5XX急售,"近地铁
新上
西北
民水民电",529.2,69695
福田,香蜜湖,特发小区,4.0,2.0,96.0,780,81250,368.0,福外本部四房，南北通，实用率高，沃尔码旁，地铁口物业,"近地铁
新上
南
民水民电",702.0,73125
南山,蛇口,海上世界双玺花园三期,5.0,2.0,424.56,8180,192670,564.0,全新毛坯的，没住过，看房随时，可以看海景，5房5卫，降价出售,"近地铁
新上
西南
民水民电",7362.0,173403
宝安,碧海,湾上六座花园,2.0,2.0,68.0,430,63235,445.0,湾上六座花园，大两房，中间楼层，价格可谈，看房方便,"近地铁
西南
民水民电
有钥匙",387.0,56912
宝安,新安,宝民花园(二十四区商住楼),3.0,2.0,77.0,280,36363,622.0,宝民花园位于宝安24区建安一路与创业路交汇处户型方正,"近地铁
西南
民水民电
拎包入住",252.0,32727
南山,后海,澳城花园（一期）,4.0,2.0,192.39,2500,129944,624.0,澳城花园5房送大露台小高层南北通高赠送,"近地铁
新上
南北通
民水民电",2250.0,116950
盐田,盐田港,御景台,3.0,2.0,89.36,280,31333,607.0,小区环境好，价格便宜，适合家庭居住及投资,"近地铁
新上
南
民水民电",252.0,28200
盐田,盐田港,金山碧海,5.0,2.0,87.57,360,41109,,金山碧海复式四房（可改五房），红本在手，万科物业花园小区,"新上
东南
民水民电
电梯房",324.0,36998
南山,蛇口,雍景湾花园,2.0,2.0,80.8,980,121287,787.0,雍景湾，2楼带超大私家花园,"近地铁
新上
东南
民水民电",882.0,109158
南山,蛇口,半岛城邦花园二期,4.0,2.0,172.28,1650,95774,536.0,视野开阔，标准4房，精装修,"近地铁
新上
南
民水民电",1485.0,86197
南山,西丽,万科云城（一期）,3.0,2.0,92.0,465,50543,848.0,万科云城精装3房2厅中间楼层诚意出售,"近地铁
新上
北
民水民电",418.5,45489
宝安,翻身,登科花园,3.0,2.0,103.75,420,40481,,宝安下一站翻身地铁口阳光温馨好房欢迎您！！,"新上
南
民水民电
电梯房",378.0,36433
宝安,桃源居,桃源居十二区,2.0,1.0,57.0,220,38596,378.0,桃源居，200多个上车两房，双地铁，公园就在家门口,"近地铁
新上
民水民电
带家私",198.0,34736
罗湖,莲塘,蕙兰雅居,3.0,2.0,96.25,500,51948,428.0,蕙兰雅居，地铁口物业，精装三房，南北通透，高楼层,"近地铁
南北通
民水民电
电梯房",450.0,46753
宝安,翻身,豪城馨庭居(兴华阁),4.0,2.0,109.97,598,54378,742.0,宝安新安天虹商圈南北通透户型好房欢迎您！！,"近地铁
新上
东南
民水民电",538.2,48940
宝安,西乡,富瑰园,2.0,2.0,74.0,350,47297,537.0,2房 户型使用率高 周边近地铁 配套成熟,"近地铁
新上
东南
民水民电",315.0,42567
南山,蛇口,半岛城邦花园三期,2.0,2.0,84.6,1280,151300,794.0,听海浪，听鸟叫，吹海风，楼下是海边跑道，精装朝南两房，急售,"近地铁
新上
南
民水民电",1152.0,136170
南山,后海,漾日湾畔,3.0,2.0,97.0,1300,134020,347.0,漾日湾畔 精装三房 朝南 看花园 安静！,"近地铁
新上
东南
民水民电",1170.0,120618
南山,后海,海月花园（一期）,4.0,2.0,124.0,990,79838,401.0,可议价 海月花园精装4+1房急售 送100平花园 育才三中,"近地铁
新上
南
民水民电",891.0,71854
南山,后海,蔚蓝海岸社区二期,4.0,2.0,157.5,1650,104761,226.0,蔚蓝二期赠送私家花园，双龙抱珠四房户型，急卖。,"近地铁
新上
南北通
民水民电",1485.0,94285
南山,南油,新一代大厦,1.0,1.0,37.79,260,68801,565.0,端头位置北师大附中景观好近地铁,"近地铁
新上
西
民水民电",234.0,61921
福田,八卦岭,鹏盛村,1.0,1.0,38.82,160,41215,137.0,鹏盛村 好房推荐！业主急售 价格可谈 有空间！钥匙看房！,"近地铁
北
民水民电
精装修",144.0,37094
南山,蛇口,南海玫瑰园（一期）,5.0,2.0,253.51,3500,138061,446.0,南海玫瑰园一期 前排 复试 5房 装修保养好 看房方便,"近地铁
新上
南北通
民水民电",3150.0,124255
罗湖,布心,悦峰华府,3.0,2.0,67.0,310,46268,712.0,业主有心卖，配套齐全，谈价空间大，租金高，采光通透,"近地铁
新上
东
民水民电",279.0,41641
福田,香蜜湖,香格丽苑,2.0,2.0,78.67,950,120757,180.0,香蜜湖公园旁香格丽苑新出大两房配套齐全装修保养好业主急售,"近地铁
西北
民水民电
拎包入住",855.0,108681
福田,香蜜湖,海德园,4.0,2.0,249.0,4500,180722,,海德园大平层精装出售层高3.5米舒适,"南北通
民水民电
电梯房
有钥匙",4050.0,162650
坪山,坪山中心区,恒大城,5.0,2.0,155.0,480,30967,,周边配套成熟，双地铁口，随时看房，欢迎看房,"西南
民水民电
电梯房
精装修",432.0,27870
福田,香蜜湖,海德园,4.0,2.0,195.0,3200,164102,,海德园 低楼层 安静看小区园林,"新上
南北通
民水民电
电梯房",2880.0,147692
罗湖,人民南,熙龙大厦,3.0,2.0,56.69,240,42335,142.0,罗湖口岸，人民南站、国贸站—熙龙大厦57平3房，全新急卖,"近地铁
新上
西南
民水民电",216.0,38102
坪山,坪山中心区,深业东城上邸,5.0,2.0,158.13,400,25295,429.0,花园社区，户型方正实用，业主诚心出售，红本在手满2年,"近地铁
南
民水民电
电梯房",360.0,22766
南山,蛇口,花园城一期,3.0,2.0,94.77,850,89690,322.0,地铁口物业花园城三房安静不吵视野好,"近地铁
新上
东南
民水民电",765.0,80721
南山,南山中心区,海印长城小区二期,2.0,2.0,75.86,688,90693,382.0,海岸城旁地铁口标准2房学府,"近地铁
新上
北
民水民电",619.2,81624
罗湖,莲塘,雍翠豪园,1.0,1.0,39.72,188,47331,251.0,便利户型好安静带20平花园,"近地铁
新上
西
民水民电",169.2,42598
罗湖,笋岗,万象华府,2.0,2.0,77.7,625,80437,,万象华府，笋岗中芯，精装修两房，业主诚心出售，价格好商量,"西
民水民电
电梯房
精装修",562.5,72393
罗湖,翠竹,竹园东区住宅,3.0,2.0,82.52,400,48473,,竹园东新上3房，全新装修，视野开阔，看怡景别墅翠竹山景观,"新上
南北通
民水民电
拎包入住",360.0,43626
南山,深圳湾,卓越维港名苑(北区),4.0,2.0,143.0,2180,152447,433.0,维港北4房南北通透，双龙抱珠，前后阳台,"近地铁
新上
东南
民水民电",1962.0,137202
南山,深圳湾,恒裕滨城花园（二期）,4.0,2.0,166.72,4000,239923,166.0,东向，看海景，住家装修，看房方便，价格可以谈,"近地铁
西
民水民电
电梯房",3600.0,215931
南山,蛇口,半岛城邦花园四期,2.0,2.0,117.0,1550,132478,674.0,半岛城邦花园四期 2房 朝南 看海景 保养好,"近地铁
新上
南
民水民电",1395.0,119230
罗湖,翠竹,金福大厦,2.0,2.0,64.5,275,42635,148.0,金福大夏两房业主急售价格可谈，近地铁，读翠竹外国语，税费少,"近地铁
西南
民水民电
电梯房",247.5,38372
福田,福田中心区,皇家翠苑,3.0,2.0,124.63,7500,601781,485.0,经济实用3房，业主诚心卖，看房方便,"近地铁
南
民水民电
电梯房",6750.0,541603
南山,南油,信和自由广场,3.0,2.0,87.0,700,80459,368.0,信和自由广场 近地铁 西南户型 商圈成熟 三房 交通便利,"近地铁
新上
西北
民水民电",630.0,72413
南山,南山中心区,海印长城小区二期,2.0,2.0,75.0,665,88666,382.0,新上南山核心区海印长城2房，户型方正，红本在手，下楼书城地铁,"近地铁
新上
北
民水民电",598.5,79799
盐田,沙头角,合景同创广场,3.0,2.0,96.0,210,21875,,8号线地铁口物业，次新小区，毛坯，东南向，高楼层,"新上
东南
民水民电
电梯房",189.0,19688
龙岗,龙岗中心城,琳珠华庭,2.0,1.0,59.0,105,17796,709.0,一手业主换房诚心出售，看房方便，看上价格可谈,"近地铁
新上
南
民水民电",94.5,16016
龙岗,龙岗中心城,一城峰景(颐景峰苑),2.0,2.0,68.0,200,29411,423.0,南联低总价小二房，满二年税少，性价比高业主诚心出售价格可谈,"近地铁
新上
东南
民水民电",180.0,26470
龙岗,龙岗中心城,徽王府,3.0,2.0,79.0,259,32784,171.0,爱地花园二期 实用3房 朝南 满5年 地铁口 周边配套齐全,"近地铁
新上
南
民水民电",233.1,29506
罗湖,翠竹,德弘天下华府,3.0,2.0,81.23,600,73864,450.0,次新盘，深中书包，配套完善,"近地铁
新上
东北
民水民电",540.0,66478
龙岗,布吉,知春里,2.0,2.0,64.89,226,34828,336.0,知春里 户型好 实用率高 价可谈 住家首选 拎包入住 地铁口,"近地铁
东南
民水民电
电梯房",203.4,31345
龙岗,龙岗中心城,桑泰龙樾,2.0,2.0,69.0,180,26086,,家门口仙田，周边配套齐全，交通便利,"新上
南
民水民电
电梯房",162.0,23477
南山,蛇口,城市山林二期,3.0,2.0,130.0,1280,98461,246.0,华联城市山林，大4房，地铁口物业,"近地铁
新上
南北通
民水民电",1152.0,88615
罗湖,翠竹,翠都花园,3.0,2.0,77.96,420,53873,142.0,近期入手的看过来，房子很好，业主诚心卖,"近地铁
南
民水民电
带家私",378.0,48486
盐田,梅沙,海世界,2.0,1.0,63.4,798,125867,,看一线海景楼下商业配套齐全，楼下地铁站，出行方便,"东南
民水民电
电梯房
精装修",718.2,113280
盐田,梅沙,优品艺墅,2.0,1.0,69.92,135,19307,,优品艺墅 精装两房 看房随时方便,"西南
民水民电
电梯房
拎包入住",121.5,17376
南山,蛇口,半山海景.兰溪谷二期,2.0,2.0,71.0,810,114084,547.0,来了看 看就知道什么才是漂亮的房子 半山海景兰溪谷精装一房,"近地铁
新上
东北
民水民电",729.0,102676
龙岗,龙岗中心城,和兴花园四期(和熙苑),3.0,2.0,112.99,350,30976,690.0,南北通透 安静看花园中间楼层 红本看房约,"近地铁
新上
南北通
民水民电",315.0,27878
宝安,宝安中心区,西城雅筑,2.0,2.0,63.71,496,77852,483.0,宝中标准大两房，低总价，书包房,"近地铁
新上
西
民水民电",446.4,70067
南山,蛇口,海上世界双玺花园二期,5.0,2.0,335.0,6500,194029,830.0,全海景，大阳台，南北通透，全新装修，没有住过人,"近地铁
新上
东南
民水民电",5850.0,174626
盐田,梅沙,海世界,1.0,1.0,54.11,145,26797,,业主有心卖，看房方便，房子不错,"东南
民水民电
电梯房
精装修",130.5,24117
罗湖,翠竹,深宝公司宿舍,3.0,2.0,81.23,500,61553,502.0,小区位于罗湖田贝二路，1989年竣工，共有16栋多层组成。开,"近地铁
新上
南北通
民水民电",450.0,55398
南山,蛇口,半山海景.兰溪谷二期,2.0,2.0,83.0,950,114457,547.0,蛇口，兰溪谷二期：2房，视野开阔，采光通风极好，双育才,"近地铁
新上
民水民电
电梯房",855.0,103011
